WM;NUMMER;MWST;RES_ZEIT;WARENGR;INTERNET;SAISON_KZ;BANAME1;BANAME2;BANAME3;DKZ1;DKZ2;DKZ3;SYS_ANLAGE;DKZ4;PREIS_GRP;BIS_MENGE;VKVALIDD1;VKPREIS1;VKVALIDD2;VKPREIS2;STKPREIS;GP_MENGE;GP_EINHEIT;PACK_MENGE;RABATT;VKPREIS3;VKVALIDD3;VKBISDT1;VKBISDT2;VKBISDT3;STAFRABATT;FAKTOR;ISZUSATZ00;ISZUSATZ01;ISZUSATZ02;ISZUSATZ03;ISZUSATZ04;ISZUSATZ05;ISZUSATZ06;ISZUSATZ07;ISZUSATZ08;ISZUSATZ09;ISZUSATZ10;ISZUSATZ11;ISZUSATZ12;ISZUSATZ13;ISZUSATZ14;ISZUSATZ15;ISZUSATZ16;ISZUSATZ17;ISZUSATZ18;ISZUSATZ19;ISZUSATZ20;ISZUSATZ21;ISZUSATZ22;ISZUSATZ23;ISZUSATZ24;ISZUSATZ25;ISZUSATZ26;ISZUSATZ27;ISZUSATZ28;ISZUSATZ29;ISZUSATZ30;ISZUSATZ31;ISZUSATZ32;ISZUSATZ33;ISZUSATZ34;ISZUSATZ35;ISZUSATZ36;ISZUSATZ37;ISZUSATZ38;ISZUSATZ39;ISZUSATZ40;ISZUSATZ41;ISZUSATZ42;ISZUSATZ43;ISZUSATZ44;ISZUSATZ45;ISZUSATZ46;ISZUSATZ47;ISZUSATZ48;ISZUSATZ49;ISZUSATZ50;KAT_1;KAT_2;KAT_3;KAT_4;KAT_5;BF_BLAU;BF_LILA;BF_ROSA;BF_WEISS;BF_GELB;BF_ORANGE;BF_ROT;BF_MEHRF;BF_GRUEN;BF_PINK;BF_SCHWARZ;FF_BLAU;FF_ORANGE;FF_WEISS;FF_GELB;FF_ROT;FF_GRUEN;FF_SCHWARZ;ISZUSATZ51;ISZUSATZ52;ISZUSATZ53;ISZUSATZ54;ISZUSATZ55;ISZUSATZ56;LAUB_IG;LAUB_LA;LAUB_WG;BESTELLT;GELIEFERT;OFFEN;LIETERMIN;GEWICHT;VERF_BEST;MARKE
;69170;1B;7;012;Wahr;EX;Vitis, Weinrebe Kessy. Trauben;;;1;0;0;01.11.2012;0;;2;01.10.2012;9,95;;0;Falsch;100;1;0;Wahr;;;;;;0;;;1 j?hrige Veredlung. Circa 60 cm hoch.;;Januar;;;Gelbfr?chtig.;;;;;;;;;;;;;;;August;;;;;sonnig;;;;;;An Mauern, Pergolen, W?nde;;Rankend.;300 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Obst & Gem?se/Obstgeh?lze/Wein;Obst & Gem?se/Kletterobst;Kletterpflanzen/Kletterobst;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;;September;sonnig;400 cm;;Falsch;Wahr;Falsch;;;;;800;0;GS
;69170;1B;7;012;Wahr;EX;Vitis, Weinrebe Kessy. Trauben;;;1;0;0;01.11.2012;0;;9999999;01.10.2012;8,98;;0;Falsch;100;1;0;Wahr;;;;;;0;;;1 j?hrige Veredlung. Circa 60 cm hoch.;;Januar;;;Gelbfr?chtig.;;;;;;;;;;;;;;;August;;;;;sonnig;;;;;;An Mauern, Pergolen, W?nde;;Rankend.;300 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Obst & Gem?se/Obstgeh?lze/Wein;Obst & Gem?se/Kletterobst;Kletterpflanzen/Kletterobst;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;;September;sonnig;400 cm;;Falsch;Wahr;Falsch;;;;;800;0;GS
;66137;1B;7;011;Wahr;EX;Stachelbeere 'Remarka?' -;Halbstamm (40-50 cm);;1;1;0;01.11.2012;0;;9999999;01.10.2012;12,95;;0;Falsch;100;1;0;Wahr;;;;;;0;1;Ribes uva-crispa 'Remarka?';40-50 cm hoch;;Oktober;;;mehltauresistent;Oktober-Mai (blattlose Zeit), Boden muss frostfrei sein;;;;;;;;;;;;;normaler, guter Gartenboden;Juni;dunkelrot, gro?, saftig;aromatisch-s??, vorz?glich;;;sonnig;;;;Excello-Basis-Kupferd?nger (siehe unten);;Frischverzehr, Kuchenbelag, S??speisen, etc.;;aufrechter Wuchs;120 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Obst & Gem?se/Beerenstr?ucher/Stachelbeeren;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Mai;;August;halbschattig;150 cm;;Falsch;Wahr;Falsch;;;;;200;0;GS
;31016;1B;7;013;Wahr;EX;Erdbeere 'Senga Sengana?';;;1;0;0;01.11.2012;0;;9999999;01.10.2012;16,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Fragaria x ananassa;;Im 7 cm Topf;April;12 St?ck;;beliebteste Sorte;;;;;;;;;;;;;;guter Gartenboden, anspruchslos;Juni;karminrot, herzf?rmig-kugelig, s??, mildaromatisch;;;;sonnig;;Reihenabstand ca. 70-90 cm, Pflanzenabstand ca. 25-30 cm;mehrj?hrig, winterhart;Beerend?nger;;Frischverzehr, Verarbeitung;;;;;;;;;;;;;Garten Schl?ter;HAUPT;02.04.2018;;;;Obst & Gem?se/Erdbeeren;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Oktober;;Juni;sonnig;;;Falsch;Wahr;Falsch;;;;;1100;0,5;GS
;31016;1B;7;013;Wahr;EX;Erdbeere 'Senga Sengana?';;;1;0;0;01.11.2012;0;;9999999;01.10.2012;16,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Fragaria x ananassa;;Im 7 cm Topf;April;12 St?ck;;beliebteste Sorte;;;;;;;;;;;;;;guter Gartenboden, anspruchslos;Juni;karminrot, herzf?rmig-kugelig, s??, mildaromatisch;;;;sonnig;;Reihenabstand ca. 70-90 cm, Pflanzenabstand ca. 25-30 cm;mehrj?hrig, winterhart;Beerend?nger;;Frischverzehr, Verarbeitung;;;;;;;;;;;;;Garten Schl?ter;HAUPT;02.04.2018;;;;Obst & Gem?se/Erdbeeren;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Oktober;;Juni;sonnig;;;Falsch;Wahr;Falsch;;;;;1100;0,5;GS
;40131;1B;14;009;Wahr;EX;Wei?bunte G?nsekresse / Mazedo;nische G?nsekresse;;1;1;0;01.11.2012;0;;4;01.10.2012;2,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;;Arabis ferdinandi-coburgii 'Variegata';;Im Topfballen;Januar;;1 Pflanze;Bodendecker f?r kleine Fl?chen;ganzj?hrig, bei frostfreiem Boden;;;;;;;;beiderseits behaart, klein und ganzrandig;r?tlich;April;wei?;;durchl?ssig, n?hrstoffreich;;;;;;sonnig;;ca. 20 cm;mehrj?hrig, winterhart;gelegentlich Universald?nger ausbringen;;Bodendecker, Steingarten;12 - 15 Pfl. pro m?;polsterbildend;7 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Stauden/Steingarten-Stauden;Stauden/Schneckenresistente Stauden;Stauden/Balkon- & K?belbepflanzung;Stauden/Grabbepflanzung;;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;Mai;;halbschattig;15 cm;;Wahr;Falsch;Falsch;;;;;300;10;GS
;40131;1B;14;009;Wahr;EX;Wei?bunte G?nsekresse / Mazedo;nische G?nsekresse;;1;1;0;01.11.2012;0;;9999999;01.10.2012;2,75;;0;Falsch;100;1;0;Wahr;0;;;;;0;;Arabis ferdinandi-coburgii 'Variegata';;Im Topfballen;Januar;;1 Pflanze;Bodendecker f?r kleine Fl?chen;ganzj?hrig, bei frostfreiem Boden;;;;;;;;beiderseits behaart, klein und ganzrandig;r?tlich;April;wei?;;durchl?ssig, n?hrstoffreich;;;;;;sonnig;;ca. 20 cm;mehrj?hrig, winterhart;gelegentlich Universald?nger ausbringen;;Bodendecker, Steingarten;12 - 15 Pfl. pro m?;polsterbildend;7 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Stauden/Steingarten-Stauden;Stauden/Schneckenresistente Stauden;Stauden/Balkon- & K?belbepflanzung;Stauden/Grabbepflanzung;;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;Mai;;halbschattig;15 cm;;Wahr;Falsch;Falsch;;;;;300;10;GS
;41281;1B;5;009;Wahr;EX;Glattblatt-Aster;'Crimson Brocade';;1;1;0;01.11.2012;0;;4;01.10.2012;3,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;;Aster novi-belgii 'Crimson Brocade';;Im 9 cm Topf;Januar;;eine Pflanze;unglaublich farbintensiv;ganzj?hrig, bei frostfreiem Boden;;;;;;;;lanzettlich, l?nglich, filigran;;September;klein, helbgef?llt, gelbe Mitte, leuchtende Farben, pink-purpur;kein Duft;frisch, durchl?ssig, n?hrstoffreich;;;;;;sonnig;;;mehrj?hrig, winterhart;gerne einen Langzeitd?nger verwenden;;Beete, Rabatten, Bienenweide, Dekorationen, Schnitt;;aufrecht, standfest, leicht ausl?uferbildend;60 cm;50 cm;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Stauden/Schnittstauden;Stauden/Wildstauden;Stauden/Herbstbl?her;;;Falsch;Wahr;Wahr;Falsch;Wahr;Falsch;Falsch;Wahr;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;Oktober;;sonnig;100 cm;80 cm;Falsch;Wahr;Falsch;15;0;15;23.10.2018;350;0;GS
;41281;1B;5;009;Wahr;EX;Glattblatt-Aster;'Crimson Brocade';;1;1;0;01.11.2012;0;;9999999;01.10.2012;3,55;;0;Falsch;100;1;0;Wahr;0;;;;;0;;Aster novi-belgii 'Crimson Brocade';;Im 9 cm Topf;Januar;;eine Pflanze;unglaublich farbintensiv;ganzj?hrig, bei frostfreiem Boden;;;;;;;;lanzettlich, l?nglich, filigran;;September;klein, helbgef?llt, gelbe Mitte, leuchtende Farben, pink-purpur;kein Duft;frisch, durchl?ssig, n?hrstoffreich;;;;;;sonnig;;;mehrj?hrig, winterhart;gerne einen Langzeitd?nger verwenden;;Beete, Rabatten, Bienenweide, Dekorationen, Schnitt;;aufrecht, standfest, leicht ausl?uferbildend;60 cm;50 cm;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Stauden/Schnittstauden;Stauden/Wildstauden;Stauden/Herbstbl?her;;;Falsch;Wahr;Wahr;Falsch;Wahr;Falsch;Falsch;Wahr;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;Oktober;;sonnig;100 cm;80 cm;Falsch;Wahr;Falsch;15;0;15;23.10.2018;350;0;GS
;31049;1B;7;013;Wahr;EX;Erdbeere 'HUMMI-Silva?';;;1;0;0;01.11.2012;0;;9999999;01.10.2012;9,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Fragaria x ananassa;;Im Topfballen;April;;6 St?ck;super ertragreiche Aroma-Erdbeere;;;;;;;;;;;April;wei?;;guter Kulturboden;Mai;gro? bis mittelgro?, fest, durchgef?rbt, dunkelrot;sehr lecker;;;sonnig;;Reihenabstand 70-90 cm, in der Reihe 25-30 cm;mehrj?hrig, winterhart;;;Nachspeisen, Frischverzehr, Kuchen etc.;;kr?ftig mit gesundem Laub;;;;;;;;;;;Garten Schl?ter;31048;02.04.2018;;;;Obst & Gem?se/Erdbeeren;;;;;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Oktober;Mai;Mai;sonnig;;;Falsch;Wahr;Falsch;;;;;1800;0;GS
;31049;1B;7;013;Wahr;EX;Erdbeere 'HUMMI-Silva?';;;1;0;0;01.11.2012;0;;9999999;01.10.2012;9,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Fragaria x ananassa;;Im Topfballen;April;;6 St?ck;super ertragreiche Aroma-Erdbeere;;;;;;;;;;;April;wei?;;guter Kulturboden;Mai;gro? bis mittelgro?, fest, durchgef?rbt, dunkelrot;sehr lecker;;;sonnig;;Reihenabstand 70-90 cm, in der Reihe 25-30 cm;mehrj?hrig, winterhart;;;Nachspeisen, Frischverzehr, Kuchen etc.;;kr?ftig mit gesundem Laub;;;;;;;;;;;Garten Schl?ter;31048;02.04.2018;;;;Obst & Gem?se/Erdbeeren;;;;;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Oktober;Mai;Mai;sonnig;;;Falsch;Wahr;Falsch;;;;;1800;0;GS
;14218;1B;7;021;Wahr;EX;Abendblume (Ixia) 'Mischung' -; 25 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;3,55;;0;Falsch;100;1;0;Wahr;0;;;;;0;;Ixia;Knollengr??e 5/+ cm;Blumenzwiebeln;September;25 St?ck;;;;;;;;ca. 5 cm;;;;;Mai;Mischung;;jeder normale Gartenboden;;;;;;sonnig;;;mehrj?hrig;;;;;;30 cm;;;;;;;;;;Jac Uittenbogaard & Zonen BV;HAUPT;15.02.2019;;;;Blumenzwiebeln/Fr?hlings-Blumenzwiebeln/Weitere Fr?hlings-Blumenzwiebeln;Blumenzwiebeln/Herbst-Blumenzwiebeln/Weitere Herbst-Blumenzwiebeln;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;M?rz;Juli;;halbschattig;40 cm;;Falsch;Wahr;Falsch;;;;;200;0;JuB
;68405;1B;7;006;Wahr;EX;Fliederbeere 'Black Lace?';;;1;0;0;01.11.2012;0;;9999999;01.10.2012;15,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;;Sambucus 'Black Lace?';40 - 60 cm;Im 3 Liter Container;Januar;;je eine Pflanze;rosa Bl?ten, frosthart, robust;ganzj?hrig, bei frostfreiem Boden;;;;;;;;dunkelrot, geschlitzt;;Mai;rosa Bl?tendolden, ca. 15 cm gro?;;jeder guter Boden, anspruchslos;;schwarz-violette Beeren, essbar;;;;sonnig;im Winter runterschneiden;min. 1 Meter;;;;Verzehr, Gelee, Lik?r, Saft;;stark, locker verzweigt;200 cm;;;;;;;;bleibt kleiner als andere Sorten;;Garten Schl?ter;HAUPT;;;;;Obst & Gem?se/Obstgeh?lze/Weiteres Obst;Laubgeh?lze/Buntlaubige Geh?lze;Laubgeh?lze/Fruchtschmuck;Laubgeh?lze/Wildgeh?lze;;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Dezember;Juni;;halbschattig;250 cm;;Falsch;Wahr;Falsch;40;0;0;01.12.2018;3300;2;GS
;68476;1B;7;006;Wahr;EX;Roter Kugelahorn;;;1;0;0;01.11.2012;0;;9999999;01.10.2012;29,5;;0;Falsch;100;1;0;Wahr;;;;;;0;;Acer pl. Crimson Sentry;Stammh?he circa 80cm.;;Januar;;;;;;;;;;;;Rote Bl?tter.;;;;;;;;;;;sonnig;;;;;;;;;;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Laubgeh?lze/Japanischer Zierahorn;Laubgeh?lze/Buntlaubige Geh?lze;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;;;halbschattig;;;Falsch;Wahr;Falsch;;;;;8000;0;GS
;05722;1B;7;001;Wahr;EX;Teppichrasen - 1 kg;;;1;0;0;01.11.2012;0;;9999999;01.10.2012;9,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;;;;Portionssaatgut;Januar;1 kg;;perfekte Optik;;;;direkt;;;;;;;;;;;;;;;;sonnig;;;;;;;;;;;;;;;;;;;Rudloff;HAUPT;;;;;Saatgut/Rasen-Saatgut;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;;;halbschattig;;;Wahr;Falsch;Falsch;;;;;1100;23;Lo
;05710;1B;7;001;Wahr;EX;Zierrasen;'Berliner Tiergarten' - 1 kg;;1;1;0;01.11.2012;0;;9999999;01.10.2012;9,75;;0;Falsch;100;1;0;Wahr;0;;;;;0;;;;Portionssaatgut;Januar;1 kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rudloff;HAUPT;;;;;Saatgut/Rasen-Saatgut;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;;;;;;Wahr;Falsch;Falsch;;;;;1100;4;Lo
;42604;1B;14;009;Wahr;EX;Entenschnabel- Schneefelberich;;;1;0;0;01.11.2012;0;;4;24.08.2016;3,95;;0;Falsch;0;;0;Wahr;0;;;;;0;;Lysimachia clethroides;;Im Topfballen;Januar;;;;Januar - Dezember;;;;;;;;;;Juli;Weissbl?hend;;;;;;;;sonnig;;30 - 50 cm;mehrj?hrig;;;Bienenfutterpflanze, Schmetterlingspfanze;;;60 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Stauden/Schnittstauden;Stauden/Schneckenresistente Stauden;Stauden/Teichrand;Stauden/Herbstbl?her;;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;September;;halbschattig;80 cm;;Falsch;Wahr;Falsch;;;;;350;4;GS
;42604;1B;14;009;Wahr;EX;Entenschnabel- Schneefelberich;;;1;0;0;01.11.2012;0;;9999999;01.10.2012;3,45;;0;Falsch;100;1;0;Wahr;0;;;;;0;;Lysimachia clethroides;;Im Topfballen;Januar;;;;Januar - Dezember;;;;;;;;;;Juli;Weissbl?hend;;;;;;;;sonnig;;30 - 50 cm;mehrj?hrig;;;Bienenfutterpflanze, Schmetterlingspfanze;;;60 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Stauden/Schnittstauden;Stauden/Schneckenresistente Stauden;Stauden/Teichrand;Stauden/Herbstbl?her;;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;September;;halbschattig;80 cm;;Falsch;Wahr;Falsch;;;;;350;4;GS
;05744;1B;7;001;Wahr;EX;Spiel- und Sportrasen - 1 kg;;;1;0;0;01.11.2012;0;;9999999;01.10.2012;9,75;;0;Falsch;100;1;0;Wahr;0;;;;;0;;;;Portionssaatgut;Januar;1 kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rudloff;HAUPT;;;;;Saatgut/Rasen-Saatgut;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;;;;;;Wahr;Falsch;Falsch;;;;;1100;11;Lo
;05766;1B;7;001;Wahr;EX;Schattenrasen - 1 kg;;;1;0;0;01.11.2012;0;;9999999;01.10.2012;9,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;;;;Portionssaatgut;Januar;1 kg;;ideal f?r schattige Grundst?cke;;;von Fr?hling bis Herbst, nicht zu hei?/trocken;direkt;;;;;;;;;;;;;;;;halbschattig;;;;;;;;;;;;;;;;;;;Rudloff;HAUPT;;;;;Saatgut/Rasen-Saatgut;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;;;schattig;;;Wahr;Falsch;Falsch;;;;;1100;6;Lo
;05755;1B;7;001;Wahr;EX;Begr?nung mit Klee;Kleintierrasen;;1;1;0;01.11.2012;0;;9999999;01.10.2012;9,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;;;;Portionssaatgut;Januar;1 kg;1 Sack;hoher Klee-Anteil;;;;Freiland;;;;;;;;;;normaler, guter Gartenboden;;;;;;;;;;;;Zur Begr?nung von Fl?chen;;;;;;;;;;;;;Rudloff;HAUPT;;;;;Saatgut/Rasen-Saatgut;Saatgut/Fl?chenbegr?nung & Gr?nd?ngung;Saatgut/Futterpflanzen-Saatgut f?r Tiere;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;;;;;;Wahr;Falsch;Falsch;;;;;1100;13;Lo
;19962;1B;7;002;Wahr;EX;Gef?llte Amaryllis 'Pasadena';;;1;0;0;01.11.2012;0;;9999999;01.10.2012;6,5;;0;Falsch;100;1;0;Wahr;;;;;;0;;Hippeastrum 'Pasadena';Zwiebelgr??e 28/30 cm;;September;;1 Amaryllis-Zwiebel;sehr interessante Bl?ten;sofort nach Erhalt der Amaryllis-Zwiebel, Herbst/Winter;;;;;bis zur H?lfte der Amaryllis-Zwiebel;;;;;;gro?, feuerrot mit wei?en Streifen;;gute, humose Blumenerde;;;;;;sonnig;Bl?ten inkl. St?ngel nach der Bl?te abschneiden;;;;;Fensterbank, Esstisch, Innenbereich, Wintergarten;;aufrecht, braucht in voller Bl?te evtl. eine St?tze;35 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Amaryllis;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;;;halbschattig;40 cm;;Falsch;Falsch;Wahr;;;;;500;0;GS
;19983;1B;7;002;Wahr;EX;Amaryllis 'Charisma';;;1;0;0;01.11.2012;0;;9999999;01.10.2012;8,99;;0;Falsch;100;1;0;Wahr;;;;;;0;;;Zwiebelumfang: 34+.;;September;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Amaryllis;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;;;;;;Falsch;Falsch;Wahr;;;;;500;0;GS
;50771;1B;7;015;Wahr;EX;Beetrose "Goldelse?";;;1;0;0;01.11.2012;0;;4;01.10.2012;7,75;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Rosa 'Goldelse?';Ab 3 starken Trieben;wurzelnackte Pflanze;Oktober;;;absolut winterhart, gesund;September/Oktober-Mitte Mai (blattlose Zeit);w?ssern, obere Triebe auf 15 cm runterschneiden, tief einpflanze;;;;tief genug, Veredelung muss 3 cm unter der Erdoberfl?che liegen;;;dunkelgr?n, leicht gl?nzend, gute Gesundheit;;Juni;kupfergelb-orange, gef?llt, ?fterbl?hend;leichter Duft;humoser Gartenboden;;;;;;sonnig;gut schnittvertr?glich;;mehrj?hrig, winterhart;Rosend?nger, erst nach 6 Wochen nach der Pflanzung;;Rosen- und Blumenbeete, Vasenschnitt;6 St?ck pro m?;dichtbuschig, kompakt, aufrecht;50 cm;;;;;;;;;;Garten Schl?ter;55771;15.10.2018;;;;Rosen/Beetrosen;Rosen/Duftrosen;;;;Falsch;Falsch;Falsch;Falsch;Wahr;Wahr;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;April;September;;halbschattig;70 cm;;Falsch;Wahr;Falsch;;;;;180;26;GS
;50771;1B;7;015;Wahr;EX;Beetrose "Goldelse?";;;1;0;0;01.11.2012;0;;4;01.10.2012;7,75;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Rosa 'Goldelse?';Ab 3 starken Trieben;wurzelnackte Pflanze;Oktober;;;absolut winterhart, gesund;September/Oktober-Mitte Mai (blattlose Zeit);w?ssern, obere Triebe auf 15 cm runterschneiden, tief einpflanze;;;;tief genug, Veredelung muss 3 cm unter der Erdoberfl?che liegen;;;dunkelgr?n, leicht gl?nzend, gute Gesundheit;;Juni;kupfergelb-orange, gef?llt, ?fterbl?hend;leichter Duft;humoser Gartenboden;;;;;;sonnig;gut schnittvertr?glich;;mehrj?hrig, winterhart;Rosend?nger, erst nach 6 Wochen nach der Pflanzung;;Rosen- und Blumenbeete, Vasenschnitt;6 St?ck pro m?;dichtbuschig, kompakt, aufrecht;50 cm;;;;;;;;;;Garten Schl?ter;55771;15.10.2018;;;;Rosen/Beetrosen;Rosen/Duftrosen;;;;Falsch;Falsch;Falsch;Falsch;Wahr;Wahr;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;April;September;;halbschattig;70 cm;;Falsch;Wahr;Falsch;;;;;180;26;GS
;50771;1B;7;015;Wahr;EX;Beetrose "Goldelse?";;;1;0;0;01.11.2012;0;;4;01.10.2012;7,75;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Rosa 'Goldelse?';Ab 3 starken Trieben;wurzelnackte Pflanze;Oktober;;;absolut winterhart, gesund;September/Oktober-Mitte Mai (blattlose Zeit);w?ssern, obere Triebe auf 15 cm runterschneiden, tief einpflanze;;;;tief genug, Veredelung muss 3 cm unter der Erdoberfl?che liegen;;;dunkelgr?n, leicht gl?nzend, gute Gesundheit;;Juni;kupfergelb-orange, gef?llt, ?fterbl?hend;leichter Duft;humoser Gartenboden;;;;;;sonnig;gut schnittvertr?glich;;mehrj?hrig, winterhart;Rosend?nger, erst nach 6 Wochen nach der Pflanzung;;Rosen- und Blumenbeete, Vasenschnitt;6 St?ck pro m?;dichtbuschig, kompakt, aufrecht;50 cm;;;;;;;;;;Garten Schl?ter;55771;15.10.2018;;;;Rosen/Beetrosen;Rosen/Duftrosen;;;;Falsch;Falsch;Falsch;Falsch;Wahr;Wahr;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;April;September;;halbschattig;70 cm;;Falsch;Wahr;Falsch;;;;;180;26;GS
